K2_ID,K2_campaign,GALAH_ID,GAIADR3_ID,numax,numax_err,Dnu,Dnu_err,L,L_err,Fe_H,Fe_H_err,alpha_Fe,alpha_Fe_err,Rg,Rg_16,Rg_84,Zmax,Zmax_16,Zmax_84,e,e_16,e_84,Lz,Lz_16,Lz_84,E,E_16,E_84,vR,vR_16,vR_84,vT,vT_16,vT_84,vZ,vZ_16,vZ_84,age_Dnu,age_16_Dnu,age_84_Dnu,mass_Dnu,mass_16_Dnu,mass_84_Dnu,rad_Dnu,rad_16_Dnu,rad_84_Dnu,dist_Dnu,dist_16_Dnu,dist_84_Dnu,age_L,age_16_L,age_84_L,mass_L,mass_16_L,mass_84_L,rad_L,rad_16_L,rad_84_L,dist_L,dist_16_L,dist_84_L,warn_low_numax,warn_high_Dnu,warn_high_RUWE,warn_NSS,warn_GALAH,drop_K2_dup,warn_plax_err,warn_dustmaps,warn_nve_Av_Dnu,warn_nve_Av_L,warn_massdiff,RelDat_Dnu,RelDat_L,RelAge_Dnu,RelAge_L
210597110.0,4.0,181225001601327,1636148068921376768,30.8962,0.786303,3.93851,0.125828,48.91887120887951,5.541308788556369,-0.19961786,0.0925637471972842,-0.0158509433127709,0.0486383280859697,8.74838726127614,8.742801735089953,8.754201588602774,1.6269298382752435,1.5764349760347578,1.6808871503556797,0.0683717514098158,0.0671670097350441,0.0696038212973923,1906.5023507498563,1905.4193497292613,1907.629562435501,-36406.3530832337,-36500.744003682295,-36309.44488058254,-22.02265012624101,-22.50330556665488,-21.565777637187825,211.99637187759424,211.5535162289841,212.38564305789808,-53.56603971337935,-54.66654582738441,-52.51640404346848,8.20167,5.607334,10.68002,0.970898,0.914008,1.102095,10.249802,9.990609,10.948604,1113.261719,1097.558594,1126.708984,12.294968,9.906042,15.164866,0.876358,0.83137,0.926191,9.583896,9.203121,10.022842,1041.054688,1021.103516,1061.787109,False,False,True,False,False,,False,False,False,False,False,False,False,False,False
210817824.0,4.0,160111001601288,1636148068921376768,24.8167,0.442955,3.38564,0.217107,60.53528560144715,8.062418761502906,-0.45200825,0.0790210403396769,0.1394884395595419,0.0369456806396229,11.425060878791877,11.30023826658819,11.556716326690362,1.4218943277111045,1.3521242009030368,1.5008049134568942,0.2321014420834674,0.2296864641720163,0.2345518045986696,2412.77045939484,2389.6005039834818,2437.1730782396767,-24846.26618508945,-25337.36333943662,-24337.34884290021,-56.74513844400586,-57.05447990646332,-56.44425744251396,234.18859995740564,233.88720404225293,234.50914372992904,-2.0955650117581968,-3.1736306810591306,-1.0287645418973428,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
246901678.0,13.0,170122002601289,1636148068921376768,8.71301,0.327734,1.38069,0.200667,134.52384731035102,19.886212921046003,-0.36169434,0.0659082466059749,0.1222274962401852,0.0283283237593894,9.963162836347976,9.921172107949964,10.0056385932378,0.439825590395379,0.4239434435074234,0.4566637761238282,0.051061596308081,0.0504371548007435,0.0516854333458822,2139.033851783509,2131.0842060535906,2147.069695102694,-32742.89344041123,-32924.8009078449,-32561.640527977765,-6.537217052429101,-6.742748700878051,-6.330576824591167,223.72893053217177,223.462416762305,223.9580499655097,-9.305771186351972,-9.72495345480858,-8.883533379697955,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,,False,False,False,False,False,False,False,False,False
215232357.0,7.0,170724002601344,1636148068921376768,28.8226,0.98431,3.85499,0.0992136,49.58585216119641,6.658342471583146,-0.46446753,0.0944669228674027,0.2462877701942525,0.0482311443401915,4.812865956454797,4.699882062500568,4.930322237437676,0.8404513565172758,0.81941565563967,0.8613826455215072,0.275547984554062,0.2744543969579565,0.2766340851762395,1084.7294380778192,1058.4524941113816,1111.8253774570385,-60382.36707263798,-61417.33344535201,-59309.601494692775,-86.33482150779346,-86.78930340347418,-85.87789329294885,196.04689562053477,194.27425469744935,197.73643856539508,-32.479546830870255,-33.40194739273885,-31.61856623175889,7.332185000000001,5.423119,10.164361,0.995437,0.913972,1.101546,10.79426,10.387527,11.217002,2673.242188,2591.992188,2746.484375,13.817652,10.513899,17.1304,0.843135,0.798751,0.9041,9.328806,8.844537,9.969923,2304.980469,2247.34375,2370.839844,False,False,False,False,True,,False,False,False,False,False,False,False,False,False
210912259.0,4.0,151109002601090,1636148068921376768,83.1373,0.861671,7.653580000000002,0.071395,23.792189592470997,2.830024213073645,-0.30350876,0.0628080071759893,0.1665451994602313,0.0277758120049764,7.466039917880292,7.450345714329846,7.482091342140216,1.128680022757709,1.1193504392322822,1.138011421095818,0.2925697793526797,0.2903084357558141,0.2946866945553321,1653.483061725152,1650.3232804607253,1656.7129447381187,-40170.32922817541,-40193.748427693965,-40147.72940426706,-64.48019545790223,-64.67899482835311,-64.28901515215672,174.93202406173927,174.06741171041517,175.8314205210375,28.65697679942364,28.377988963598227,28.95219153738685,5.160755,4.297378,6.252338,1.211459,1.147497,1.277429,7.051286,6.888313,7.21555,1648.300781,1616.386719,1680.292969,3.779601,3.027471,4.77568,1.312093,1.226855,1.397889,6.880308,6.603846,7.171046,1616.035156,1576.132812,1656.835938,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
205996733.0,3.0,150901002401028,1636148068921376768,30.6837,1.12356,3.93005,0.18067,45.701445316195,6.401881746435321,-0.29280043,0.1153079892040818,0.1626606132426827,0.0674984526255319,5.40045393528771,5.34675188912325,5.455589027394816,2.9357150511455354,2.862238468618546,3.011190392339324,0.2127317175891589,0.2096265007156913,0.2157573103415141,1218.1394245489373,1206.161111672481,1230.3949806842074,-50019.456769526645,-50110.92830918119,-49923.18736893492,-67.3982715221095,-68.50494546255975,-66.2808089850995,181.56036446606092,180.49553304618584,182.7022786345,-16.519057679527585,-16.66195996322348,-16.384360209699867,10.395485,7.1911,14.690547,0.930789,0.858447,1.0263790000000002,10.110426,9.772008,10.511198,3079.53125,3014.4140620000003,3140.078125,14.64526,11.184717,17.821143,0.85698,0.816772,0.915785,9.728187,9.407405,10.146699,2958.90625,2900.585938,3022.851562,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
211961648.0,5.0,160108002601002,1636148068921376768,28.8735,1.18728,2.95146,0.0553751,53.8905921826562,5.650865791848186,0.1317091,0.1891245652532132,0.9986716209186416,0.1406626464022628,8.203597866131911,8.106904385805581,8.29589605057912,1.8037904488438432,1.7154561870300902,1.8873967176666508,0.3781283642908448,0.3647903942547209,0.3908226181338585,1800.1513420862937,1781.112099665808,1818.276869078224,-33192.2423103139,-33298.168149174286,-33086.62107228343,-97.0824741443594,-98.8790506644802,-95.1359287119277,172.55633520365575,168.88377039595355,176.34522904188017,-10.499851195660604,-10.74200461224806,-10.265571783991993,0.853915,0.560036,1.133577,2.085964,1.840501,2.404995,16.062572,15.197019,16.98198,2892.5,2750.429688,3024.296875,16.615169,14.140663,18.631239,0.823129,0.800092,0.856901,9.39897,9.084925,9.744555,1705.253906,1677.910156,1733.339844,False,False,False,False,True,,False,False,False,False,True,False,False,False,False
249259644.0,15.0,170603004101328,1636148068921376768,65.0277,0.630498,6.4296,0.0807697,30.078844331522014,3.141141597246425,-0.16572762,0.0694464146957498,0.2086144976212328,0.0375762416737978,8.551355739765595,8.53242493797604,8.571218145911375,1.0740949374690474,1.0539344003361284,1.0931527974972557,0.2910252185890646,0.2898255144318695,0.2920849935973241,1868.210289006226,1864.521332878008,1872.078888798976,-35031.50400073243,-35084.1035369924,-34980.64461306563,47.62480513808532,47.20970147574814,48.037632566918255,270.7217445632937,270.2053994992847,271.2160544992739,-21.789968399498846,-21.89017203141768,-21.690831771931567,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
206271388.0,3.0,140711003401160,1636148068921376768,47.8887,0.932371,5.1423,0.081816,,,0.15735054,0.0414326506666708,0.0018514664646381,0.0106482118316697,3.141706512575896,3.052895507873352,3.2349375562414604,1.066249605825703,0.9955383566491331,1.1395601063103376,0.5775570462363144,0.5690775800561714,0.585215825797515,673.5285358834518,650.4057513990665,697.6921624333507,-62997.346303780825,-63180.10429070224,-62789.19536834541,4.654896102433731,4.3977244132585644,4.904753341746605,87.06774964786912,84.14166888707348,90.11691024303497,-42.68606154143272,-44.75535401815218,-40.62622056740288,1.969484,1.901468,2.045941,1.694948,1.667662,1.720363,10.785147,10.709826,10.838685,728.4667969999999,719.3945309999999,737.802734,,,,,,,,,,,,,False,False,False,False,False,,False,True,False,,,True,False,False,False
204412781.0,2.0,140610004401312,1636148068921376768,30.1077,0.516554,3.45067,0.0993925,45.65073875175317,6.809614666501151,-0.68467,0.09528414617209,0.2354115636535449,0.0450267286501083,2.6669055767811938,2.446868578514464,2.8930224868656103,2.807253844879294,2.57998614920172,3.038036126359751,0.4503950762789972,0.4326110825365294,0.4689335593628313,549.0116256410926,490.910050827096,608.5578445511674,-68748.31895594297,-69529.84366021474,-67841.24101896046,-101.08531494519367,-104.35530744328122,-97.79647065218892,118.9875076407194,111.34644030670547,126.3407006343693,-110.63751577173724,-118.7541042382981,-102.4212450377831,1.608542,1.168988,2.112147,1.614915,1.468802,1.803501,13.365494,12.796612,14.104496,4116.875,4010.46875,4232.03125,14.588833,11.373694,17.979828,0.803275,0.759636,0.861083,8.6472,7.910536,9.735046,2652.421875,2564.257812,2739.804688,False,False,False,False,False,,False,False,False,False,True,True,True,False,True
201883568.0,1.0,150413002601368,1636148068921376768,184.99,1.45074,15.8764,1.10532,9.558171854145035,1.2433342917900403,-0.42946482,0.1408370847179718,0.2446144896266522,0.0794440350634482,4.027578283435028,3.8944171647415526,4.158948868545817,1.687397948196233,1.603891855613431,1.773497836607468,0.464915386085831,0.4515570627847929,0.4781211698286398,897.5550100019218,864.73548768746,929.6221880590672,-57046.64057883871,-57318.20951097935,-56761.94044198348,-23.94635687228866,-24.16848503088291,-23.738147991579897,111.38549412162686,107.2691535331813,115.40180807668632,-34.287455052600365,-36.09266704678196,-32.49020333097813,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,True,,False,False,False,False,False,False,False,False,False
210757007.0,4.0,181225002101097,1636148068921376768,22.4434,0.735301,3.50098,0.2181179999999999,60.24503891970661,7.544637939837367,-0.41281414,0.072244299088035,0.0465410572965307,0.0341668281686217,10.123149683868869,10.077803598532936,10.172345536820684,0.8473567397053803,0.8177406729802671,0.8799871058009296,0.0687603489810897,0.0681663297469722,0.0693996485590663,2169.272308198316,2160.709568184965,2178.5550456627766,-31702.301438206006,-31904.730753944204,-31485.262166082288,-6.597322274167432,-6.735999573791831,-6.471181609794109,226.1863389777716,225.94280879630531,226.43803495661567,-11.91412035193882,-12.411654184728896,-11.399054740885669,12.718668,7.764677000000001,17.389642000000002,0.8787659999999999,0.803508,1.012251,11.494028,10.988279,12.317769,1755.15625,1698.613281,1841.347656,8.901279,6.958398,11.983317,0.940846,0.876299,1.009333,10.398878,9.980536,11.628281,1637.207031,1601.855469,1696.328125,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
247363248.0,13.0,170220001601327,1636148068921376768,30.0361,1.20046,3.3237300000000003,0.075776,114.7076347700106,13.62102675783764,-0.18757772,0.0614753715378184,0.1141116600884583,0.0281840020216848,9.33388990189583,9.30789312531456,9.357260311844229,0.5237550472769559,0.5120984573391723,0.5330650736639466,0.1785177194090412,0.1782731574052083,0.1787513773165595,2019.279611304334,2014.3017942203032,2023.7523398995068,-34137.28016342332,-34258.6407419821,-34028.61988457774,-51.049556224684814,-51.110105478345176,-50.98355868354165,216.75617651363933,216.285380769314,217.2901898446076,16.18023527958069,16.015631510195945,16.337960175634418,0.8709,0.693314,1.44206,2.198799,1.755988,2.387853,15.484666,14.087603,16.065852,1530.78125,1508.125,1556.972656,1.10909,0.922667,1.361366,1.862688,1.740816,2.004047,15.661751,14.884202,16.457303,1524.882812,1478.28125,1571.738281,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
204224715.0,2.0,150703002602131,1636148068921376768,9.27803,0.17754,1.57106,0.157313,137.23652616125037,19.90704948675098,-0.9483104,0.0434805587635109,0.2678050396557227,0.0120424168350969,2.7305483461944497,2.5771276150347915,2.8894367405791463,1.417446821166268,1.3705617642075214,1.4637454278343858,0.4734910959142511,0.4606843984505195,0.4853191557046835,565.801532029936,525.3060591772506,607.6163849117847,-72789.3346760568,-73812.48740618124,-71729.65636016332,-24.920228848487135,-26.42013164139956,-23.435804808993744,94.71365077301778,89.25902735891283,100.27879168122575,49.8404587147032,48.762846302842135,50.88752319105082,4.808152,2.321692,10.193329,1.090708,0.880285,1.382439,20.101325,18.108604,22.614701,2604.179688,2463.984375,2752.578125,9.789636,6.967802,13.851982,0.8886,0.80231,0.983431,18.996044,17.876741,20.242201,2472.382812,2379.6875,2564.960938,True,False,False,False,False,,False,False,False,False,False,False,False,False,False
249681838.0,15.0,160518001901359,1636148068921376768,30.8339,0.8393299999999999,3.84806,0.0682144,43.41649683673871,5.002363548862093,-0.13921213,0.0690221621017385,0.0659798450642846,0.029895010169246,4.389145037441461,4.339199898903287,4.442643729051202,1.0626613084145768,1.0462435461964583,1.0783487757149712,0.2722099484014476,0.2689885932682903,0.2752171204865209,985.0706447398852,973.1197921902652,997.8232751139964,-63422.97821714974,-63780.91773942312,-63046.64146208595,-41.03973841392946,-41.14097956677033,-40.924538659633264,160.57040247766832,159.4173759692749,161.77351465607205,7.869664842282303,7.599293234589277,8.115259979078319,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
201785415.0,1.0,150427000801002,1636148068921376768,193.396,1.60979,15.3539,0.101001,8.910613142407884,0.9159431402278356,-0.34876728,0.2240421778399028,0.8394608794310795,0.120362585266546,7.821881899560722,7.816283597469798,7.827595414231387,1.110551300109012,1.0723295906933428,1.1469897957292303,0.2806391339367992,0.2747363883132029,0.2860633642912052,1724.672367814564,1723.55882999474,1725.808618300199,-38712.749667017386,-38877.86749794431,-38546.41726006317,84.77014601624602,82.88527476582149,86.52143011999573,212.03500923863467,211.8400499625288,212.22409871554387,-8.642379873902033,-9.234918350913343,-8.107649592162563,7.675505999999999,6.613084,8.900282,1.0608799999999998,1.0194379999999998,1.104637,4.287416,4.2166,4.360019,875.507812,861.972656,889.238281,8.785907,7.645564,10.147724,1.021516,0.982716,1.06046,4.230997,4.131026,4.333436,862.519531,849.052734,875.947266,False,False,False,False,True,,False,False,True,False,False,False,False,False,False
203589463.0,2.0,150429004102188,1636148068921376768,14.6994,0.267753,1.97743,0.128974,77.4636627470713,14.097756690990952,-0.42271614,0.0512721905028628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,True,,False,False,,False,False,False,False,False,False
210744124.0,13.0,151008004001346,1636148068921376768,28.9633,0.8945719999999999,3.87429,0.274526,471.4027695693269,286.042642804631,-0.35693645,0.1109283301254719,0.0873876018948519,0.0806259330987933,7.750076964914491,7.717033490554416,7.783595012985117,0.3488142672649754,0.340156527382375,0.357903445365444,0.1512816015104212,0.1473097776568629,0.1553077179925654,1710.3747810021125,1703.784108376889,1717.0528954620545,-42398.95037679725,-42527.25741227193,-42272.60038069182,-31.590477887175588,-31.77058805988776,-31.394751080318496,196.37072391346885,195.1595928479044,197.6466138065425,13.641577908790117,13.249816854232815,14.00725724936859,13.721951999999998,9.55109,17.225912,0.899149,0.852859,0.97883,10.213783,9.97578,10.654848,762.822266,752.021484,774.140625,4.521663,1.185397,13.107773,1.257139,0.917758,1.948856,35.763732,22.901114,54.419314,2732.773438,2219.0625,3332.304688,False,False,True,False,True,,True,False,False,False,True,False,False,False,False
224129385.0,112.0,170413006101277,1636148068921376768,24.0147,0.949537,2.6543400000000004,0.103488,207.46695461672616,21.96118258682571,0.048452377,0.0544428245369743,0.0079005089211517,0.0199775459709932,7.162756839517927,7.1219187480589,7.207871398888598,0.1477802319269875,0.14656500218372,0.1490041168222815,0.062213938513474,0.0613984898647973,0.0630740100574434,1592.0985399143387,1583.7787936076738,1601.2741290106849,-46933.94465537467,-47194.419244296434,-46647.83861352202,-16.784567144429904,-16.871539596053307,-16.69283981028136,228.22647911655437,228.04824876764857,228.3957267562569,10.768935190589216,10.628172645767176,10.904717231792816,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
201583545.0,1.0,190207002701142,1636148068921376768,11.9945,0.307711,1.80157,0.182106,,,-0.5563483,0.0999056243808771,0.1182239454421894,0.0485538132830473,6.632393563442751,6.490300580396831,6.781450222430104,7.958131874764377,7.1687077372144135,8.807300541032541,0.5260909889377271,0.5154764893004266,0.5361548059905392,1482.9483471104854,1453.2689114320397,1513.8754752986674,-27032.243783634607,-29008.253266583102,-25067.84253263852,149.51121259150796,142.30082606615133,156.4439740327788,164.89716554468924,162.70916221172968,167.1731471004494,46.03661189991724,43.39520229127071,48.96592705097414,11.597221,6.192599,16.906959,0.908515,0.81628,1.089184,16.341144,15.491446,17.867945000000002,5400.0,5230.3125,5667.65625,,,,,,,,,,,,,True,False,False,False,False,,False,True,False,,,False,False,False,False
202655145.0,2.0,150412004102125,1636148068921376768,144.171,1.18189,13.2316,0.0837823,14.236829113839963,1.7839843657741952,0.11778116,0.049641531405612,0.1798492705164397,0.0171612318126735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,,False,True,True,True,False,True
215374090.0,7.0,170725003601332,1636148068921376768,28.2832,0.637707,3.05084,0.0805712,93.9652264376914,24.898795607325404,-0.14224148,0.1425310915865741,0.1361784566948766,0.1012245336536617,4.006163878466198,3.762929287755507,4.260176901496709,0.7154972505701134,0.6675905368415282,0.763139563973948,0.1855683159833593,0.1794394406683773,0.190093673313321,892.2985243309979,832.0185856134307,954.1212703591074,-71624.85677903765,-74517.7518789676,-68779.07153683287,-53.53045666194808,-55.43923505946493,-51.29113858629476,194.9214163246604,191.81606397194565,198.0309845196971,5.088877737204909,4.34947371030008,5.827209604439292,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,True,,False,False,False,False,False,False,False,False,False
201743488.0,1.0,150412002601177,1636148068921376768,116.521,0.877129,10.4189,0.0749193,16.162108270883454,1.5369055832970842,-0.5781374,0.0652141728476968,0.3288847997930074,0.0476704061053518,6.056689019149879,6.030137399138693,6.08116173682548,0.9728632402713336,0.9473633763396632,1.0020199780589452,0.3244035291861162,0.3202139984960337,0.3290067196790129,1361.406822567671,1355.7141585467514,1366.6465473150183,-48197.13247764693,-48213.25267717275,-48179.172787379306,71.38146198372621,70.12047852910456,72.72319571317624,167.67146176352804,166.9306912805312,168.35810529264307,-9.712816380253567,-10.418023607201055,-9.037812763394877,5.938658,5.126519999999999,6.876841000000001,1.081605,1.038807,1.126961,5.561699,5.463479,5.661112,879.746094,866.015625,893.505859,9.255729,8.033898,10.716551,0.948937,0.910936,0.987301,5.127151,5.004404,5.253568,813.710938,801.103516,826.669922,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
211008394.0,4.0,181226001601165,1636148068921376768,35.2681,0.752846,3.93334,0.0789511,52.651935247716615,6.931301963815351,-0.2812171,0.1221459832898702,-0.1285529570941494,0.070589619729713,10.224522954815251,10.190005768133895,10.260945471330462,1.3465700496159194,1.3024095973377867,1.3997183978892664,0.1073011039694426,0.1061998616292512,0.1086005483226354,2188.392572416782,2181.88559766282,2195.254974833368,-30610.110602248795,-30790.7493601954,-30422.360711572044,32.3039367075629,31.862752176673744,32.825004864006885,212.60452035859043,211.9429589104969,213.24798440247312,24.7140377334538,24.05842385361665,25.475191026531085,2.211532,1.770448,2.60887,1.492515,1.4140620000000002,1.613605,11.901127,11.723077,12.373942,2475.878906,2441.09375,2516.328125,7.880383,5.836191,11.126268,0.97967,0.895216,1.083473,10.182996,9.706232,10.552213,2118.554688,2068.671875,2160.175781,False,False,False,False,True,,False,False,False,False,True,False,False,False,False
210434734.0,4.0,161006005401263,1636148068921376768,33.1645,1.27465,4.03638,0.160545,49.35109160148777,5.191009456109163,-0.13142586,0.0532381379801803,0.0524644695556904,0.020212172514379,7.663813776351761,7.645575153380184,7.682005745016681,0.3375013091913912,0.3335686250691755,0.3413978586958057,0.132058088810525,0.1300094738075656,0.1342081230275937,1693.154139663066,1689.506878798204,1696.7898624753798,-43137.26926920712,-43209.9454739366,-43062.89270676285,-28.685925748316144,-28.73984109215691,-28.631119284488413,200.40848565580137,199.75268287362664,201.0834984092224,11.93205685415628,11.7701398917323,12.103662572126256,7.865187,5.953582,11.772132,1.032459,0.928021,1.132343,10.374806,9.972411,10.682545,535.087891,522.3144530000001,544.6484379999999,7.147884,6.299345,8.176045,1.065678,1.018755,1.112435,10.43041,10.284957,10.614951,536.186523,530.673828,541.679688,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
212003891.0,16.0,160331002201330,1636148068921376768,138.907,1.16238,11.7473,0.172094,13.163590480173356,1.3920123248206515,-0.20531654,0.1147846289125636,0.006235494084278,0.0688695260231706,8.202018386406293,8.17856604050042,8.226077320528121,0.9863389254231044,0.9452662614177624,1.0267431520997474,0.2381309077832392,0.2335656763458778,0.2424751788425803,1799.8407578209697,1795.2275291442645,1804.5701437655296,-37864.890330415976,-37890.240013436574,-37836.69628151453,-70.75670222629644,-72.0032778598625,-69.44514315204049,207.3675334397623,206.32969584669328,208.41953113012465,15.873743074280815,15.193068516091628,16.524449778810062,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
211342744.0,5.0,161228003001037,1636148068921376768,128.709,5.8452800000000025,9.31169,0.102118,,,-0.4006667,0.1605481678358332,0.1410775024322357,0.0844301065729631,12.072808228059632,11.802388371401666,12.355892407873364,3.07977202337518,2.947341030048328,3.219426127776599,0.2479413334580381,0.242450732647229,0.2540265351877041,2532.499223023786,2482.6148002036944,2584.576983746236,-21488.89219774327,-22465.160806199863,-20499.948275692983,55.23766016327015,54.91126392905687,55.54304838339224,229.73184539931,227.81776600294205,231.68361233368333,37.00988091447997,36.29231204194818,37.691423834268186,1.175617,0.908872,1.534916,1.765742,1.619476,1.942214,7.077945,6.8439380000000005,7.339121,3954.53125,3837.109375,4082.03125,,,,,,,,,,,,,False,False,False,False,True,,False,True,False,,,False,False,False,False
249848299.0,15.0,170603003101189,1636148068921376768,41.7985,0.6156659999999999,4.80876,0.124139,33.14257526553275,3.839105293264521,-0.45548582,0.0702202015882225,0.1346085592980729,0.0322805245750554,5.703116256669917,5.619498723076075,5.792034253953841,1.114259543620816,1.0728753750015652,1.1560520491118798,0.2384451281108388,0.2333186854239901,0.2432909605477587,1284.9042843191278,1266.582026901562,1304.2888405655292,-52777.54428266834,-53203.74925848093,-52328.492241669286,66.00615582956802,65.03250240984057,66.95145498560157,196.487388244954,195.0869644777107,197.96215612726732,23.85612821920091,22.270108548281872,25.35822373717964,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
235028978.0,112.0,160401005401144,1636148068921376768,45.3193,2.12759,4.42662,0.0569418,61.95459419428294,6.780661654986226,0.10551357,0.0588154132421021,0.0429298215018153,0.0257152655689318,6.338221109519782,6.286272826038814,6.391682017963218,0.1429406226308074,0.1403478739032423,0.1455371529608869,0.1071073917251545,0.1027691217587449,0.1113789450321442,1421.2793247201191,1410.296883220279,1432.5518612269657,-52201.72528427081,-52540.6012145752,-51855.296710038434,-3.076729137051564,-3.1401057181395724,-3.015617946607714,200.23535374050755,199.37635104808749,201.1032894999697,3.954999357337908,3.8620395753890593,4.037175357892397,2.781791,1.714707,3.187662,1.520975,1.451282,1.81117,11.109545,10.966948,11.851375,910.3125,899.140625,923.769531,1.648264,1.405902,1.92642,1.822903,1.714165,1.952093,11.486194,11.114184,12.284804,940.751953,924.873047,957.324219,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
235118748.0,112.0,160401005401010,1636148068921376768,61.7278,3.22385,5.5548699999999975,0.0602341,38.74726214831354,5.817887226878802,0.40229654,0.0521074287311727,-0.1174879068027604,0.0207677590322588,6.7133142781515085,6.694440410496628,6.730679258044847,0.2407066791440433,0.2357013847944462,0.2457400852858519,0.0262533761352802,0.0249109348589093,0.0277142552622835,1499.7638520491828,1495.847314524528,1503.364359273682,-49898.43901281724,-50020.464096652606,-49781.774489429125,-4.256299072001272,-4.355729187524929,-4.153863568758534,217.7005898671588,217.3246339232969,218.023117433799,-15.613367565263273,-16.079227775842263,-15.151825991371776,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,True,,False,False,False,False,True,False,False,False,False
211481840.0,5.0,150408003501089,1636148068921376768,107.338,1.18246,9.58001,0.0531252,15.891948667929343,1.8239034858122656,-0.14090872,0.0592129071363782,0.1227951155936365,0.0213132985752996,6.644019771608665,6.634850086245276,6.653293187644857,0.9748809111694594,0.9709914720251704,0.9781588184003488,0.2517861593597639,0.2499124925567201,0.2536505835309839,1485.3681007472142,1483.459728546652,1487.2972487418656,-46155.19699334183,-46174.283627129786,-46134.98420516715,30.682098163324728,30.52909906661108,30.83462646714137,168.59303787940735,168.12110371779573,169.0588273496052,26.391431615441405,25.95464117835813,26.89874014952004,8.854316,7.512589,10.391673,1.06365,1.01789,1.113457,5.83095,5.7289650000000005,5.936516,1181.083984,1161.015625,1201.6796880000002,7.930239,6.324072,10.083772,1.089838,1.019071,1.160457,5.637604,5.426006,5.859382,1146.71875,1119.082031,1175.009766,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
224028917.0,112.0,170413006101265,1636148068921376768,43.4465,0.436432,4.7474300000000005,0.171498,61.29233915124998,6.890796555342709,0.0388421999999999,0.0457325185161327,0.1160895334357409,0.013361928613439,7.87958409065773,7.827565856357684,7.931084694141768,0.3745877514164134,0.3266065818814687,0.422834085271278,0.0723732286560036,0.0712528761379008,0.0735675067368295,1736.1382482573763,1725.8027406246254,1746.3544236703528,-42434.887961733286,-42650.20516877198,-42214.67883377295,11.758387662991892,11.702826111290124,11.81103894464096,232.4541091866762,232.30647023252084,232.60171851903652,-24.17451489968636,-26.95262041061585,-21.32745591186944,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
204292739.0,2.0,150607004102188,1636148068921376768,45.8581,0.8392620000000001,4.66438,0.0973198,37.29124209582936,4.212998618575814,-0.31923342,0.0442491852034187,0.1237350852184504,0.0145252563959844,5.10208295726785,5.009380352807453,5.192142364782787,0.4419503925951753,0.4291966532624924,0.4553630469672786,0.3024502859093102,0.2941282556691379,0.3108535778509415,1151.0546001602577,1129.9391054996909,1171.4420976872254,-57890.296840657495,-58453.80107666832,-57348.84394892112,-42.20289346478852,-42.458528778358726,-41.95021134372692,162.90073139197324,160.65710954828776,165.01488003559714,-0.0193395453066288,-0.6995149255011199,0.7310323633756726,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,True,,False,False,False,False,False,False,False,False,False
249581876.0,15.0,170603003601120,1636148068921376768,28.7823,0.8376370000000001,3.97324,0.0714937,39.14539645943476,4.803528211018131,-0.124498844,0.0645368180477012,0.2144651301979223,0.0275024437230555,4.914797253365702,4.876008504146057,4.956754465826191,0.9201992184726796,0.9075360873352798,0.9321433256813872,0.2038703676687661,0.2008052651798339,0.2068274777414732,1108.256660925853,1099.3234434107997,1117.892503489753,-60428.38567753628,-60684.11094828064,-60150.46178952489,5.775904437613841,5.582766929488837,5.953130220396432,172.6155131600575,171.76838750210854,173.493462461578,13.3056909867308,13.095628488880845,13.540207163862478,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,True,,False,False,False,False,False,False,False,False,False
