K2_ID,K2_campaign,APOGEE_ID,ASPCAP_ID,GAIADR3_ID,numax,numax_err,Dnu,Dnu_err,L,L_err,Fe_H,Fe_H_err,alpha_M,alpha_M_err,Rg,Rg_16,Rg_84,Zmax,Zmax_16,Zmax_84,e,e_16,e_84,Lz,Lz_16,Lz_84,E,E_16,E_84,vR,vR_16,vR_84,vT,vT_16,vT_84,vZ,vZ_16,vZ_84,age_Dnu,age_16_Dnu,age_84_Dnu,mass_Dnu,mass_16_Dnu,mass_84_Dnu,rad_Dnu,rad_16_Dnu,rad_84_Dnu,dist_Dnu,dist_16_Dnu,dist_84_Dnu,age_L,age_16_L,age_84_L,mass_L,mass_16_L,mass_84_L,rad_L,rad_16_L,rad_84_L,dist_L,dist_16_L,dist_84_L,warn_low_numax,warn_high_Dnu,warn_high_RUWE,warn_NSS,warn_APOGEE,drop_K2_dup,warn_plax_err,warn_dustmaps,warn_nve_Av_Dnu,warn_nve_Av_L,warn_massdiff,RelDat_Dnu,RelDat_L,RelAge_Dnu,RelAge_L
251621333.0,17.0,2M13252472-0046341,apogee.apo25m.synspec_fix.320+60.2M13252472-0046341,1636148068921376768,77.37,1.69,7.837999999999999,0.129,21.23040168317754,5.169934647841373,-0.63443,0.014652133,0.32753497,0.013683795,3.2628511850228428,3.144372123153641,3.3796004186622084,4.433260428581583,4.295721255841655,4.568833669236256,0.4836470368152716,0.4707671362201079,0.4963018537651656,704.9034026535334,674.2210227415197,734.9402987135816,-53890.48480427727,-53957.558105162905,-53820.19758440725,-76.61053154379468,-78.21327036821569,-74.98757225118446,105.77946451017591,101.69235994262372,109.79411460586375,-81.18858471376237,-83.05834724619233,-79.36268839448122,13.073709,9.709054,16.783963,0.87624,0.8158350000000001,0.95361,6.2140830000000005,6.029301,6.4409790000000005,3816.796875,3719.414062,3927.382812,7.094201,1.839723,14.807108,0.773498,0.646559,1.01484,0.810939,0.64169,1.320268,433.554688,350.141602,588.408203,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
205912424.0,3.0,2M22313884-1742310,apogee.lco25m.synspec_fix.042-56-O.2M22313884-1742310,1636148068921376768,31.29,0.81,3.665,0.0819999999999999,1.2187622555827615,0.0373398322459874,-0.07207,0.0085729705,0.0389633,0.19233045,2.9259433856615438,2.8541481629734062,2.999540263248337,13.65276643020958,13.335480486306189,13.98313072112786,0.6987865641874385,0.6974828454094449,0.7000344921006554,-617.1960372030053,-636.4693372975246,-598.3453339154239,-28433.177361594066,-29271.94800523108,-27578.069466855846,115.94917487235544,115.18020457869947,116.76484384472148,-107.82100702419882,-111.40592549313064,-104.29448350503202,-193.48615902795973,-195.30511318119815,-191.69752032586385,0.370867,0.362764,0.381719,2.932975,2.900784,2.952539,16.635782,16.55804,16.697634,7103.828125,7037.96875,7170.15625,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,,True,True,True,False,False
246426510.0,12.0,2M23130272-0010001,apogee.apo25m.synspec_fix.K2_C12_077-54_btx.2M23130272-0010001,1636148068921376768,42.42,0.95,4.46,0.077,34.734862409740344,1.2205713252512835,-0.5058699999999999,0.00829788,0.209865,0.0071753156,4.829117017587506,4.767803292127567,4.906567668736589,0.7340511458412196,0.7310811678809968,0.7380556795758538,0.4401048781635261,0.4277145334143942,0.4496514856431142,1088.4917067308638,1074.27439033432,1106.3633699792929,-54078.15165475158,-54157.82378083468,-53965.18248507648,74.26141935190341,71.53696253741485,76.46517254340237,137.33286089170264,135.5755222138496,139.54182602276478,14.97360589315972,13.569884204167357,16.72834802543338,4.774483999999999,3.559428,6.696789999999999,1.179343,1.071128,1.289326,9.878824,9.486711,10.265978,676.572266,655.1074219999999,697.109375,9.166167,7.787438,10.968827,0.972071,0.926352,1.017121,8.558479,8.335913,8.793896,582.607422,573.061523,592.358398,False,False,False,False,False,,False,False,False,False,True,True,True,False,True
201426974.0,102.0,2M12152949-0033066,apogee.lco25m.synspec_fix.K2_C10_285+61.2M12152949-0033066,1636148068921376768,13.24,0.47,2.167,0.064,,,-0.023544,0.012630091,0.007634,0.40973163,3.90210823116201,3.710234852133701,4.100639024831675,,,,,,,866.6396844071871,818.821645243415,915.4270632604672,170309.76480013167,157602.13888756454,182910.3066547497,-668.7500170164772,-687.6250913938733,-649.0507274738459,110.94885421070904,104.87844941681206,117.15020157732113,-99.2362516430509,-102.5271915974648,-95.78626882261064,10.781391,6.650978,16.319919,0.863341,0.7827569999999999,0.989905,14.887839,14.285393,15.73155,2070.0,2004.199219,2133.613281,,,,,,,,,,0.0,,,True,False,False,False,False,,False,True,False,,,False,False,False,False
212346061.0,6.0,2M13441608-1614053,apogee.lco25m.synspec_fix.320+45.2M13441608-1614053,1636148068921376768,26.38,0.88,4.125,0.083,51.34457120995727,16.48528008197167,-0.58601,0.012134992,0.308715,0.011960354,4.0133159022347895,3.997706492874383,4.029562372134003,5.340310792826487,5.236924507563167,5.439773213217136,0.3024944704476613,0.2999191901748566,0.3052502799467896,894.0550107744348,890.2202682164647,898.0416245569052,-50292.57395377927,-50580.15349448857,-49989.85055382995,101.96822491800322,100.4962012995742,103.38449983909037,162.29924953287497,161.84625926427378,162.75034418918506,9.908966678150971,9.310703612123705,10.54545016710519,16.704579000000003,13.99501,18.765175,0.806253,0.784365,0.840284,9.787662,9.63803,9.976539,5590.9375,5522.890625,5668.671875,12.140355,7.436285,16.822079,0.87828,0.807532,1.004237,9.683124,8.904823,10.654736,5436.40625,5228.59375,5702.265625,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
204912203.0,2.0,2M16122663-2017574,apogee.lco25m.synspec_fix.355+22-O.2M16122663-2017574,1636148068921376768,8.69,0.3,1.364,0.0559999999999999,101.56680682176238,10.113606301895649,-0.14248,0.008343686,0.229585,0.0050741243,3.9431482769893735,3.837942961225973,4.050349607924629,1.149901348417353,1.1197005684241714,1.1795505658916414,0.3264465056336721,0.3216474249302442,0.33126562602272,876.7827661709364,850.7210542975605,903.1355662510072,-66278.48768533196,-67147.270501695,-65399.14341905467,-68.79902194723411,-68.95045595369771,-68.63324109131973,153.285463440493,150.75657419923292,155.8200107332353,15.961690299287197,15.49861637898586,16.487448657372745,12.65162,7.772660000000001,17.263628,0.955633,0.875225,1.099535,20.147582,19.318931,21.492937,2475.273438,2404.902344,2576.4453120000003,14.837932,11.303703,18.01698,0.906903,0.85941,0.97676,18.062387,16.776221,19.31278,2278.496094,2193.613281,2367.636719,True,False,False,False,False,,False,False,False,False,False,False,False,False,False
247528089.0,13.0,2M05030522+2224367,apogee.apo25m.synspec_fix.180-12.2M05030522+2224367,1636148068921376768,35.19,0.87,4.02,0.0819999999999999,47.6836465890004,4.453555979826123,0.12566,0.0069234585,-0.0004769992,0.0045961956,9.008527475172606,8.999081430724925,9.018028897928788,0.572959933683254,0.5622845366617261,0.5831260296681938,0.1339243552976675,0.1315414602718055,0.1361142156128933,1956.7872964531368,1954.9665355014904,1958.618351404445,-36071.11542125065,-36114.873842992805,-36025.12816209503,-14.996825750441031,-15.067389763296289,-14.923708758866734,189.01523717618028,188.50732432773853,189.5783649050761,-12.36338381550361,-12.688249958394138,-12.062901889027666,5.605241,4.588127,6.689251,1.190322,1.123078,1.277674,10.852454,10.611112,11.144311,2400.15625,2371.035156,2425.136719,7.853486,5.80721,11.00724,1.068974,0.972255,1.179355,10.542604,10.217563,10.84874,2336.191406,2289.609375,2378.59375,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
216676486.0,7.0,2M18553515-2155233,apogee.apo25m.synspec_fix.K2_C7_014-11.2M18553515-2155233,1636148068921376768,28.04,0.71,3.381,0.065,49.28131268006703,5.342968523877035,0.19649,0.011728561,-0.0037619993,0.006520458,5.764863208143041,5.668469436145224,5.857598186722639,0.5749032534373675,0.5577058572497501,0.5926379231593304,0.0780913154930326,0.0745255151117571,0.0815394764437758,1298.376102561022,1277.3235816238946,1318.518227976588,-56041.74907653239,-56793.94103107013,-55320.186110201525,-19.727108128910828,-20.86855754899442,-18.45639127976573,232.61370714995297,232.25465657733477,232.97429503268432,-16.170308387501358,-16.795394308607513,-15.566695630744045,12.118753,8.456131,16.334153,0.992661,0.911024,1.101222,11.252327,10.848359,11.762998,2568.28125,2482.363281,2659.335938,7.286553,5.239511,10.367991,1.106553,1.000094,1.230591,10.695314,10.355329,11.026939,2468.964844,2422.226562,2518.867188,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
201706251.0,1.0,2M12005212+0344388,apogee.apo25m.synspec_fix.271+63_MGA.2M12005212+0344388,1636148068921376768,29.92,1.09,3.861,0.061,40.42111468485575,1.9125852161606696,-0.0047083,0.014094193,0.1035869999999999,0.0094839865,6.772295407647414,6.75754423889534,6.786357914732204,1.6063522986668417,1.5926121308437875,1.6210314003416044,0.1405947642640623,0.139022113017239,0.1422068255237608,1511.981891468379,1508.9291528006931,1514.8902706221595,-45844.543217655184,-45883.34895510894,-45806.3016343334,-34.375061813271955,-34.735889909188366,-34.00488197876271,189.3895664599402,189.01520740519877,189.760672686836,42.82905206706629,42.65684805673654,42.99935484876082,12.202576,9.397637,15.635433,0.939559,0.8838799999999999,1.002835,10.395208,10.174661,10.616391,1054.345703,1036.503906,1072.3828119999998,18.09803,16.188392,19.265256,0.853418,0.837393,0.881548,9.658701,9.482092,10.355266,980.917969,966.982422,995.361328,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
204502124.0,2.0,2M15585742-2204456,apogee.apo25m.synspec_fix.K2_C2_350+23.2M15585742-2204456,1636148068921376768,13.78,0.5,2.338,0.063,148.88986084538695,11.333809277815751,0.10629,0.0073914235,-0.029948,0.0044137593,7.8854522197812305,7.87076496506937,7.898117169089768,0.4847005950491534,0.4791378574922408,0.490371531516879,0.1422191936306425,0.1419393661434612,0.142493754156847,1737.3031315464173,1734.3871615835162,1739.8165290897875,-41665.25982991639,-41740.3271080775,-41599.1503774266,31.62519802392079,31.543353019175488,31.70442371762896,240.08390979610147,240.00155997701012,240.16037797550013,-9.0751378149377,-9.196461005398142,-8.94918205535942,17.148391,13.904766,19.013926,0.8714219999999999,0.846435,0.919797,14.481974,14.247053,14.848826999999998,842.773438,831.630859,856.835938,1.91658,1.475932,2.59371,1.66989,1.521615,1.818845,20.593718,19.444612,21.584191,1222.460938,1179.140625,1260.996094,True,False,True,False,False,,False,False,False,False,True,False,False,False,False
210762628.0,4.0,2M04062788+1918083,apogee.apo25m.synspec_fix.K2_C4_173-23_btx.2M04062788+1918083,1636148068921376768,34.74,0.92,4.2360000000000015,0.086,48.58069431167159,3.3668561361003837,-0.13164,0.012386754,0.0343406,0.009325701,9.29519483220642,9.287802227178686,9.303685647316556,1.0931132582118994,1.0822702262123651,1.1033973251272364,0.2599194286199284,0.2590838430581408,0.2608106580208426,2011.8694057914183,2010.4530486046567,2013.4959104213049,-32348.576947603608,-32391.265914712665,-32299.53765474512,73.29051028713343,73.13985775761225,73.44908138840822,203.7873272011523,203.2732354299449,204.2765983350512,-16.584523364563367,-16.746467633813847,-16.40029562717118,5.647111,4.8563160000000005,6.683142999999999,1.137628,1.077238,1.19654,10.525455,10.334926,10.700499,2054.433594,2026.875,2081.09375,9.568745,7.356053,12.586197,0.968442,0.904883,1.049155,10.195881,9.908677,10.509848,1986.386719,1951.210938,2021.132812,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
206052452.0,3.0,2M22163183-1321285,apogee.apo25m.synspec_fix.K2_C3_047-51.2M22163183-1321285,1636148068921376768,30.46,0.88,3.994,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,True,,False,True,,,,False,False,False,False
